model,variant_id,ndcg@10,risk_fit@10,rec_pop@10,ndcg@20,risk_fit@20,rec_pop@20,gini_index,catalog_coverage
BPR_MF,23,0.28153025031057705,0.8849324328608756,6.333202845528199,0.32640050629837136,0.8840749579790916,5.897346994079,0.9634910292493102,0.5397022332506204
BPR_MF,24,0.26733255449342175,0.885426465058576,6.212785120753708,0.31156644905280156,0.8845461175421971,5.873083133436077,0.9662616594378723,0.4739454094292804
BPR_MF,25,0.29931067144118917,0.8857562056803184,6.431648065979066,0.3393263521594242,0.8849029496226074,5.966809162432702,0.9659571627362145,0.456575682382134
BPR_MF,26,0.28991793697663154,0.8851408142032987,6.422131907032667,0.33131152893276394,0.8841040892748525,5.988229790135787,0.9665687966761789,0.4466501240694789
BPR_MF,27,0.3017223276177084,0.8861404716708786,6.410453249060076,0.34251040520889725,0.8851286906593707,5.974263233308663,0.9659384612717887,0.43300248138957814
BPR_MF,28,0.3110139000853129,0.8842587594861985,6.4127113198678485,0.35194563345343,0.8835277965760371,5.979374640616929,0.9644090912663994,0.5173697270471465
BPR_MF,29,0.2860897684362651,0.8846879408621279,6.419069979981601,0.32929581239733713,0.8837837021375975,5.986011754676488,0.9648218636055759,0.4913151364764268
BPR_MF,30,0.2589741490941854,0.8875093086247572,6.484239455909992,0.2952275614580005,0.8865476971085484,6.058961730891363,0.9656043807447867,0.5148883374689827
BPR_MF,31,0.31241227669257243,0.8903914724175399,6.470522414589832,0.35727699682418185,0.8899315922436755,6.0546965554293335,0.9645175069163792,0.5384615384615384
BPR_MF,32,0.29995204916637436,0.8909445876200774,6.4364888487891365,0.3461176894011564,0.8902648993600805,6.07121283162951,0.9642341932645293,0.4987593052109181
BPR_MF,33,0.28800809804182237,0.8896845258601053,6.404166768360714,0.33244804120458343,0.8892981682602967,6.046827839415773,0.9620034938530684,0.5285359801488834
BPR_MF,34,0.2909464342146801,0.8878098635902796,6.506090351004628,0.3342770342182402,0.8874472954008863,6.134335818933927,0.9661219765867857,0.38461538461538464
BPR_MF,35,0.27265313660673307,0.8869539039535658,6.46549056013694,0.31499456480429877,0.8864208109606505,6.107714789150761,0.9632642229729536,0.532258064516129
BPR_MF,36,0.2679542466674656,0.8888432056174238,6.55073554258135,0.3104348558828862,0.8882811050264403,6.140150185418787,0.9641061932270056,0.5049627791563276
BPR_MF,37,0.2584668220039541,0.888193425529081,6.541153121221282,0.29836251186693946,0.8878341828228091,6.1322137564987935,0.9637293684274113,0.5124069478908189
BPR_MF,38,0.24583142565485044,0.8870833956624373,6.435034397005312,0.2884860264924748,0.8867888678543153,6.0939460789956295,0.9625326034852244,0.46029776674937967
BPR_MF,39,0.23407695999014044,0.8895196664901077,6.481999322158149,0.27189556519480107,0.8891252239850724,6.105311855016751,0.9606274017750529,0.5992555831265509
BPR_MF,40,0.2062697387426807,0.8873834011230332,6.567522724123778,0.24098823608636386,0.8867517173028703,6.184472943906718,0.9643236679956506,0.4838709677419355
BPR_MF,41,0.202694283283729,0.8879202828695691,6.540946385447273,0.23820831656834685,0.887077981953463,6.168256330891635,0.9637481560844019,0.5049627791563276
BPR_MF,42,0.19275022194605768,0.8867422387092512,6.5604825323474225,0.2290101565285475,0.8859302606706122,6.164898345605007,0.9622309260680337,0.5483870967741935
BPR_MF,43,0.14345922623147667,0.886351939722781,6.556123670256349,0.17695482274679503,0.8855414737512038,6.200607447700227,0.964235355018765,0.3511166253101737
BPR_MF,44,0.13318775178598027,0.8856820277746772,6.374953588244507,0.1664393658368816,0.8851495129729758,6.12436752450032,0.9620699923347582,0.4143920595533499
BPR_MF,45,0.12310807654168883,0.8873396440952414,6.48869503048102,0.15632300996549894,0.8866157444164203,6.176605956859357,0.9638331944260285,0.36352357320099254
BPR_MF,46,0.1155821667879248,0.8840299032147264,6.259651633209661,0.1476364133248903,0.8846005319771298,6.043214086888786,0.9593068018924109,0.3759305210918114
BPR_MF,47,0.10159209941339639,0.8892233305966057,6.383829643024809,0.1315348370264294,0.8883822508929444,6.122688612472887,0.960524075599499,0.4218362282878412
BPR_MF,48,0.09321461222989322,0.8868319007643585,6.191368530125538,0.12379750797563396,0.8868635541184615,5.99837507179155,0.9573996593888172,0.3014888337468983
BPR_MF,49,0.08843188981877882,0.8874481823360332,6.540695136399935,0.11551777446862137,0.8868594999986658,6.2269607315110465,0.9634722801852715,0.39826302729528534
NCF,0,0.18507302980762094,0.8774170147013083,5.4981959917639385,0.21773904067017674,0.8777788828234766,5.115233322878382,0.9656172549720936,0.11042183622828784
NCF,1,0.1993235623099324,0.8810998994016562,5.636166818000287,0.23289332860893308,0.8817246721088292,5.191312326694644,0.9629199287169175,0.10918114143920596
NCF,2,0.2154925502430693,0.8819069291878996,5.7312287900498236,0.2558936537844024,0.8823067386476459,5.311965773400688,0.9644166454999576,0.11166253101736973
NCF,3,0.25767996384106107,0.8876228389022517,5.86296313831383,0.2988659395346514,0.8881019326242183,5.420537413566613,0.9636491159770593,0.1141439205955335
NCF,4,0.30014880298054225,0.890052650722571,5.982586235447812,0.342746508443193,0.8903703786680685,5.53429519502712,0.9650402819378787,0.11538461538461539
NCF,5,0.30655965248756484,0.8893178399311339,5.9618674698314,0.3550178810334884,0.8899810920516255,5.506832102824067,0.9624465246731368,0.12406947890818859
NCF,6,0.32387617300805066,0.8895466962466606,5.972913957938469,0.37088320611982356,0.8898237561298024,5.502745605460551,0.9622802974717848,0.12903225806451613
NCF,7,0.32223381733357476,0.8910769508950449,5.987231106217397,0.3737179326450801,0.8914337916880879,5.561057706259812,0.9643948118243355,0.11910669975186104
NCF,8,0.3547504813455283,0.8924278123257962,5.994892121085845,0.4043186083413683,0.8922661494323723,5.513206159124373,0.9624620700347737,0.11910669975186104
NCF,9,0.3578944994436767,0.89269804986828,6.006588480691426,0.4079693545487119,0.8927365861449251,5.53709688747678,0.962374710736889,0.12903225806451613
NCF,10,0.36244526168403846,0.8917237949386843,6.016577163720543,0.4114079639388101,0.8919366442860486,5.560472873142204,0.9636548941662828,0.12034739454094293
NCF,11,0.3763670209166574,0.89225731790133,6.04938243432162,0.4256451086157481,0.8922303343879895,5.57811315873831,0.9645798840917192,0.11538461538461539
NCF,12,0.3601877143400185,0.8922106394435514,6.036446999497897,0.41379798484792846,0.8921445457539695,5.575268839215897,0.9619415688934194,0.12903225806451613
NCF,13,0.3621641499675814,0.8919843788393709,6.045864532644472,0.41274470643415434,0.8914637573919936,5.575950702799919,0.9606410998533295,0.13895781637717122
NCF,14,0.3819891316158234,0.8891980344572515,6.12133973363721,0.43348448376186266,0.8888062863558429,5.647767051875582,0.9627373705675069,0.13399503722084366
NCF,15,0.39487550533248233,0.8921883755349704,6.067847374858604,0.44751221059229895,0.8913582377384307,5.606057868872994,0.9609300949522723,0.14392059553349876
NCF,16,0.3888193298968131,0.891092517409476,6.091473352960259,0.43745659130866116,0.8906556352770392,5.627606130330717,0.9614213691602029,0.13647642679900746
NCF,17,0.36816519263045716,0.8880146938617693,6.0803172975995325,0.4184279381909014,0.8872383896821562,5.61536446895469,0.9600757476818598,0.1401985111662531
NCF,18,0.2772213737926163,0.8829302242992711,6.131280109213537,0.3171405426593814,0.8821247155968802,5.672851819006934,0.958961138952727,0.13523573200992556
NCF,19,0.2534478556705397,0.882029754078261,6.193837717753208,0.29732230885967376,0.8815088972253547,5.73744461823269,0.9606102957375755,0.1401985111662531
NCF,20,0.2533359526582273,0.8837572121807228,6.286807688263803,0.29348783505694387,0.8830748054558248,5.808617366254241,0.9614661775811846,0.141439205955335
NCF,21,0.24847924919743705,0.884797493770244,6.243542901881903,0.28845400350728523,0.8837840704216156,5.773215685452435,0.9594612243169118,0.14392059553349876
NCF,22,0.2300512000598377,0.8844608657170823,6.196842639194713,0.27093753795700426,0.883683506856053,5.733532089294079,0.9566786172186248,0.15508684863523572
NCF,23,0.2313776309118202,0.8835984121697545,6.197619882941537,0.27495082081640776,0.8826930339079513,5.771667091343732,0.95825027339695,0.14516129032258066
NCF,24,0.2306510405852005,0.8846540574334216,6.241535371757201,0.2769639935872551,0.8838702161770948,5.804549837912377,0.9584563488517559,0.14267990074441686
NCF,25,0.24081835306666463,0.8844558394322584,6.291392660934519,0.2791802634341377,0.8832697899366836,5.804541175170375,0.9581234253503976,0.16997518610421836
NCF,26,0.2456999719850404,0.8835021186596919,6.233175065080326,0.2883200936029628,0.8823339176537919,5.79349846441073,0.9568051058310318,0.1588089330024814
NCF,27,0.24284283977512572,0.8849509790544646,6.305177739979317,0.28216085166456045,0.8837153095943369,5.8695472732487,0.9594746480920233,0.15508684863523572
NCF,28,0.21299665390146097,0.8831123107183824,6.22605592912503,0.26148836696711103,0.8820085107988321,5.833739654910851,0.958953637056815,0.1488833746898263
NCF,29,0.24149303609130987,0.8836538726843968,6.308453383391087,0.28431384406762195,0.8826643884366617,5.859848547647346,0.958672175700203,0.14764267990074442
NCF,30,0.21030585615625688,0.8862459622904622,6.403211612112546,0.24764597199291302,0.8855374029941125,5.941459162186848,0.958166366364978,0.16129032258064516
NCF,31,0.23756157564061736,0.8889915003076534,6.308794297088689,0.28026287677663936,0.8883372883055942,5.898883462696672,0.9565929059336482,0.1588089330024814
NCF,32,0.2780302252246808,0.8901435690026839,6.3972532803025155,0.3181197366239134,0.8892789750427935,5.973024427191807,0.9583756360187061,0.1575682382133995
NCF,33,0.22450611703055826,0.8879773743769871,6.393626856051781,0.26554784157206845,0.8874607346732255,5.98162730169146,0.9592946681045729,0.1513647642679901
NCF,34,0.2275971348484531,0.88655451510945,6.421065579694494,0.270182044035412,0.8862124072448659,5.9974765908766745,0.9594084618113969,0.1488833746898263
NCF,35,0.2453329786868543,0.8857420748269316,6.495929057134892,0.28364991224939606,0.8851724192036884,6.053978579256018,0.9600180871336481,0.15260545905707196
NCF,36,0.20841323286764382,0.887497190013959,6.433090323369247,0.24687722278507798,0.8867139964744444,6.0130642314082845,0.9565302115876584,0.16501240694789082
NCF,37,0.1976517141237351,0.8873963075999775,6.485356051845934,0.23885277356628695,0.8870096253189619,6.050948609532947,0.9586207614482025,0.1600496277915633
NCF,38,0.19603060181483256,0.8868126370725283,6.432176211463684,0.23332041456395636,0.8862686946919692,6.029034413337014,0.957127621202722,0.1600496277915633
NCF,39,0.1828898024531802,0.8887707562492027,6.4637031113935235,0.21812695956654615,0.8879659554041794,6.051868053746712,0.9576352435951729,0.15384615384615385
NCF,40,0.15635230272278725,0.8867472282474124,6.431173550389509,0.18879726659529866,0.8859106379551444,5.996775845443612,0.9545937212479436,0.16997518610421836
NCF,41,0.14090446742485446,0.8858977204056899,6.424323489699712,0.17557337739639758,0.885381185021241,6.061724936387012,0.9569184667831274,0.17121588089330025
NCF,42,0.14183518316113677,0.885646599348405,6.469371430971732,0.17401336411555102,0.8847259569590069,6.072038083397372,0.956711430635919,0.1600496277915633
NCF,43,0.10434723667887877,0.8870066593748703,6.5594828341399625,0.13244222565861752,0.8858431264842335,6.169061763690936,0.9597774217589885,0.16129032258064516
NCF,44,0.0968231109083173,0.8867109276847842,6.5285614889877825,0.12413045461637577,0.8860576988958617,6.150365260070391,0.9584391005840873,0.1513647642679901
NCF,45,0.0892607718585582,0.8873220044696785,6.535902008201348,0.1150985119342364,0.8866839985301749,6.155872097572067,0.9584636378560287,0.1600496277915633
NCF,46,0.08246624205327374,0.8866218815604543,6.450561209940898,0.10758991478338527,0.8862359532507462,6.117882586110974,0.9564127666141469,0.1575682382133995
NCF,47,0.06733161170562739,0.8891206496795792,6.472829482020735,0.09106561444065124,0.8883335009817389,6.12323688611937,0.9551774333811929,0.16501240694789082
NCF,48,0.0652188320059603,0.8892715311462045,6.466944384133165,0.08801447467467381,0.8888514398625937,6.131266734196256,0.9547695874625395,0.1674937965260546
NCF,49,0.06800646220132618,0.8881146889154921,6.556274894937508,0.0878459330894234,0.8876336798077037,6.169930050327011,0.9586332621330083,0.15384615384615385
ContentBased,0,0.028394586544137894,0.914822432118623,1.7959833200694366,0.0380602140836926,0.91995212072403,1.5606658712254007,0.7941264092876996,0.7903225806451613
ContentBased,1,0.027298850364446868,0.9160602228248093,1.820997942110485,0.03643623615944781,0.9213254446839698,1.5656504213570268,0.7832650485424273,0.8200992555831266
ContentBased,2,0.03223063491706945,0.9169793581316669,1.8799036708012296,0.04067345456345833,0.9228675060367841,1.5915214968943159,0.7751528344937031,0.8225806451612904
ContentBased,3,0.0391604217123867,0.9191111861620325,1.9550169359660867,0.04802396482574294,0.9241755880695371,1.6430553082159938,0.7753238351800145,0.825062034739454
ContentBased,4,0.0418988497602379,0.9217109902311647,2.0229006261097275,0.05065557438427106,0.9265257492191353,1.6907776069288278,0.7747820556437139,0.8312655086848635
ContentBased,5,0.04374518479176912,0.9210066382399574,2.0577786842290817,0.05269954136256567,0.9260490058982782,1.712393175569244,0.7757270740287445,0.8411910669975186
ContentBased,6,0.04648891523921413,0.9210173237319863,2.0590372224326075,0.05660093766203046,0.9257633800991544,1.719821742847891,0.7745267108867742,0.8449131513647643
ContentBased,7,0.04631844002907202,0.9216063404901225,2.068337196119684,0.05625141151901116,0.9263790814077818,1.7278884793472127,0.7751899066980135,0.8362282878411911
ContentBased,8,0.04803342379091516,0.9201777064001524,2.0580921743376592,0.057362542183314914,0.9252343529418082,1.7270178905447198,0.7752754142377318,0.8362282878411911
ContentBased,9,0.047626367456225796,0.9189786968605029,2.0739852340371234,0.0570390731308704,0.9244495875063539,1.738406935904648,0.7754630300833634,0.8374689826302729
ContentBased,10,0.04735053299767679,0.9188397568985986,2.0816950515071633,0.05705067075286402,0.9243237559550316,1.7421487797146602,0.773378101477991,0.847394540942928
ContentBased,11,0.04854356604109062,0.9219288087203213,2.0590488940591296,0.0582633906454862,0.9269290938288967,1.7198477160447452,0.7709183343448813,0.8511166253101737
ContentBased,12,0.04880694705055948,0.9233513900441291,2.0780817444552873,0.058084092111369987,0.9284235068024291,1.7476991759837432,0.772433528406022,0.8560794044665012
ContentBased,13,0.04738385989763595,0.9181586641168992,2.1059295129406084,0.056337998932072274,0.9244200695873465,1.7711538815038628,0.7746150405401575,0.8511166253101737
ContentBased,14,0.04877274612167774,0.9160978032572155,2.111755063545112,0.05818507841151014,0.9223751905976134,1.7844166077495254,0.7764903418298841,0.8511166253101737
ContentBased,15,0.04563864644237715,0.9182633877247501,2.124710641156756,0.05551047872091694,0.923999631878395,1.8064882899919161,0.7858659644445933,0.8622828784119106
ContentBased,16,0.04456561334893853,0.9174557567738445,2.1281973348304235,0.05377067470370414,0.9238739169967914,1.812277843497779,0.7949054512485032,0.8684863523573201
ContentBased,17,0.042492708398023854,0.9156066009949013,2.145011491566756,0.05232488612155893,0.9226362753356163,1.8246952855214187,0.8044717404047368,0.8647642679900744
ContentBased,18,0.034745103327858705,0.9108559583500404,2.27155071216411,0.052476180721122104,0.9180925645130508,1.9372179155065397,0.8155270062867199,0.8660049627791563
ContentBased,19,0.03439002567439224,0.9097789483514496,2.278738712278859,0.050619609466105796,0.9167913104092156,1.9478829577757486,0.8177959984694232,0.8610421836228288
ContentBased,20,0.03522166507886188,0.9143554019911172,2.2756928437027146,0.05124678760235546,0.9212213630271979,1.92801812459208,0.8100783743244042,0.8784119106699751
ContentBased,21,0.03802061961987035,0.9123911837671378,2.2898547078030083,0.054330115891827485,0.9187512168094677,1.9363497609994107,0.8148293912300704,0.8796526054590571
ContentBased,22,0.039709077306064704,0.9144235292825301,2.2963620113908343,0.055472483646867216,0.9204289628067607,1.9465824661128028,0.8142926003474225,0.8784119106699751
ContentBased,23,0.03920817989151003,0.9127588361128107,2.339615747117402,0.05486969227129291,0.9189787634068024,1.9725022330283941,0.8188828473251508,0.8598014888337469
ContentBased,24,0.038705687046014126,0.9131268469610918,2.3531253829517476,0.053949608144385854,0.919406980291537,1.9869980443610566,0.8195277111415078,0.8573200992555832
ContentBased,25,0.03927651131684828,0.9136624848054717,2.362417915283083,0.054623231165670194,0.9195665115840652,1.9993408508820432,0.8193549406287455,0.8635235732009926
ContentBased,26,0.039020739523470606,0.9145446188909577,2.38249110636827,0.05427875534373984,0.9202927026771316,2.0170615351667958,0.8192609275553007,0.8622828784119106
ContentBased,27,0.03757210908626075,0.9152331295975284,2.3766449522029967,0.05294262865981976,0.9207605464774705,2.011341516840285,0.8165684422180235,0.8647642679900744
ContentBased,28,0.03903916101752051,0.9145702517864519,2.395532752752261,0.05405394443613508,0.9201855714256797,2.0253511128885675,0.8156414994720169,0.8660049627791563
ContentBased,29,0.03861458539319762,0.915070795932205,2.3947228737119715,0.053835678404609955,0.9205407719900383,2.029776506776698,0.8155954657012299,0.8660049627791563
ContentBased,30,0.03606789397230259,0.9206672226924512,2.358187047493516,0.049244806183238815,0.9259643203943931,1.97461861987505,0.790272507890865,0.8982630272952854
ContentBased,31,0.03943327312270656,0.9266237331536539,2.2808771728973904,0.048475554415334125,0.9317528764944001,1.9316396447307165,0.7875594437182263,0.8995037220843672
ContentBased,32,0.03916884592873413,0.9263482971592261,2.292735487383434,0.047861974634562654,0.9315432992711654,1.9434869027219135,0.787470786309542,0.901985111662531
ContentBased,33,0.03660177173693894,0.9254283257790624,2.2058132693475274,0.04510536833818323,0.9312792592616491,1.8682103564618038,0.7826098057589677,0.8833746898263027
ContentBased,34,0.03736249504229028,0.923901161882824,2.214494955267985,0.045828551539168774,0.9300034851145876,1.8796129395862924,0.7824229000957597,0.8833746898263027
ContentBased,35,0.03715079637881755,0.923305875526855,2.215900458683288,0.04559223219069595,0.9293456910419572,1.8887828107683187,0.7825890407109608,0.890818858560794
ContentBased,36,0.03627676812500531,0.9241264690816089,2.2090420174431205,0.04474874911144402,0.930113419870121,1.8922056351363843,0.7843083839761154,0.890818858560794
ContentBased,37,0.03595548610389305,0.9235317795978817,2.217929830116047,0.0441766181279945,0.9296391397114746,1.898689946568307,0.785181922628267,0.8858560794044665
ContentBased,38,0.03597471769691275,0.9235919207662322,2.2214767345779918,0.043923465259257,0.9297676158531486,1.8982412238536208,0.7858998738157004,0.9044665012406948
ContentBased,39,0.03196032132611741,0.9265905012240233,2.1713046742833955,0.03974160796357891,0.9327621749671489,1.8512606659873774,0.7725873569325576,0.9044665012406948
ContentBased,40,0.030250883210685624,0.9248394841865234,2.1982863862533266,0.03710833176957992,0.9309213093139259,1.880708705628935,0.7752546630607522,0.9057071960297767
ContentBased,41,0.027664062972047456,0.925562750811923,2.209496589564194,0.03506292363922646,0.9315513788652902,1.886138193190276,0.7748656966842369,0.9069478908188585
ContentBased,42,0.028056602954218284,0.924847252481085,2.20935866249875,0.03505349769660533,0.9312596110860879,1.879825006600232,0.7731413103753451,0.9007444168734491
ContentBased,43,0.022962798233414666,0.9383816427040939,1.8197534637681083,0.03249999205240375,0.9391541943767622,1.5933161707676693,0.7714023303885054,0.9057071960297767
ContentBased,44,0.022554347115678015,0.9395023461949723,1.8121395205413608,0.032350228065131076,0.9402302119867231,1.589597954001137,0.7700103098534512,0.9069478908188585
ContentBased,45,0.021161917061952164,0.9408900406145931,1.795037868755805,0.03112057619101229,0.944229657147041,1.5745898059208003,0.7720088100905633,0.9094292803970223
ContentBased,46,0.02139373544103727,0.942052928848037,1.7733440867985766,0.03142582322654576,0.9455120682464377,1.5568678663947297,0.7693117498224737,0.9230769230769231
ContentBased,47,0.019287441133891026,0.9447242260925551,1.7306601170190385,0.04487610924246153,0.9415745327690621,1.5243170125259398,0.767429096779294,0.9218362282878412
ContentBased,48,0.017749864876685235,0.94545430841534,1.7180222708441826,0.04191399191722197,0.9444250568773883,1.5679487921194488,0.7648485187434086,0.9193548387096774
ContentBased,49,0.016810714386270183,0.9448094314497999,1.7202185218056838,0.04093095486043765,0.9436084758496412,1.5705336812969999,0.7643492982416467,0.9218362282878412
